"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01209,0.617,10.36,137,2.03613406795225,9.59504132231405,85,1651.43
"{LUNCH BAG RED RETROSPOT,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.011,0.668,13.88,100,1.20502844141069,20.4732650739477,67,1648.01
"{LUNCH BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01231,0.703,14.62,95,1.20502844141069,20.4732650739477,67,1647.64
"{CHILDRENS CUTLERY POLKADOT BLUE,CHILDRENS CUTLERY RETROSPOT RED} => {CHILDRENS CUTLERY POLKADOT PINK}","CHILDRENS CUTLERY POLKADOT PINK",0.01045,0.82,27.54,42,4.93301470588235,9.6875,34,1645.84
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01018,0.691,10.76,83,2.68828790459966,10.6746166950596,57,1645.83
"{JUMBO BAG APPLES,JUMBO BAG PEARS,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG VINTAGE DOILY}","JUMBO BAG VINTAGE DOILY",0.01007,0.76,11.3,58,2.2780162601626,16.3845528455285,44,1645.25
"{LUNCH BAG VINTAGE DOILY,LUNCH BAG WOODLAND} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01029,0.633,11.18,109,2.04046376811594,11.6772946859903,69,1644
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01259,0.73,8.53,85,2.13269181585678,12.3925831202046,62,1639.95
"{REGENCY TEA PLATE GREEN} => {REGENCY TEA PLATE ROSES}","REGENCY TEA PLATE ROSES",0.01746,0.839,34.55,61,2.07711711711712,15.4076576576577,51,1637.91
"{LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01018,0.508,8.03,180,2.00968885047537,8.90060501296456,91,1635.63
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01034,0.591,9.39,131,2.06529155787641,10.2254134029591,77,1635.01
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01056,0.578,8.31,141,2.10808025177026,9.51376868607396,81,1634.51
"{LUNCH BAG RED RETROSPOT,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01166,0.689,14.33,96,1.20502844141069,20.4732650739477,66,1631.83
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01231,0.726,8.48,85,2.13269181585678,12.3925831202046,62,1630.97
"{CHARLOTTE BAG PINK POLKADOT,CHARLOTTE BAG SUKI DESIGN} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01598,0.712,15.64,118,1.21432692307692,15.9435096153846,84,1626.6
"{60 CAKE CASES DOLLY GIRL DESIGN} => {60 TEATIME FAIRY CAKE CASES}","60 TEATIME FAIRY CAKE CASES",0.01089,0.456,10.07,237,0.690531400966184,21.7596618357488,108,1623.86
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01073,0.688,8.03,89,2.13269181585678,12.3925831202046,61,1618.33
"{SET OF 60 PANTRY DESIGN CAKE CASES} => {SET OF 60 VINTAGE LEAF CAKE CASES}","SET OF 60 VINTAGE LEAF CAKE CASES",0.01242,0.361,17.34,401,0.697244094488189,16.0183727034121,145,1616.79
"{PACK OF 60 SPACEBOY CAKE CASES} => {PACK OF 60 DINOSAUR CAKE CASES}","PACK OF 60 DINOSAUR CAKE CASES",0.01171,0.412,12.53,306,0.628383333333333,20.39,126,1615.33
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01155,0.637,10.14,120,2.06529155787641,10.2254134029591,76,1614.3
"{LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01133,0.564,8.91,160,2.00968885047537,8.90060501296456,90,1614.16
"{ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE ORANGE} => {ALARM CLOCK BAKELIKE RED}","ALARM CLOCK BAKELIKE RED",0.01138,0.762,13.26,65,4.40365714285714,7.39809523809524,50,1613.62
"{PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES} => {60 TEATIME FAIRY CAKE CASES}","60 TEATIME FAIRY CAKE CASES",0.01226,0.521,11.5,206,0.690531400966184,21.7596618357488,107,1612.65
"{LUNCH BAG SPACEBOY DESIGN,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01045,0.659,13.69,99,1.20502844141069,20.4732650739477,65,1609.55
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01078,0.691,8.08,88,2.13269181585678,12.3925831202046,61,1607.13
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01155,0.639,10.17,119,2.06529155787641,10.2254134029591,76,1605.87
"{SET/6 RED SPOTTY PAPER PLATES} => {SET/20 RED RETROSPOT PAPER NAPKINS}","SET/20 RED RETROSPOT PAPER NAPKINS",0.02025,0.702,13.05,157,1.09822990844354,13.2665310274669,110,1605.79
"{LUNCH BAG CARS BLUE,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01155,0.692,14.38,94,1.20502844141069,20.4732650739477,65,1604.79
"{LUNCH BAG  BLACK SKULL.,RED RETROSPOT CHARLOTTE BAG} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01198,0.622,13.66,133,1.21432692307692,15.9435096153846,83,1601.63
"{LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01122,0.672,11.87,100,2.04046376811594,11.6772946859903,67,1601.18
"{LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01182,0.585,9.24,153,2.00968885047537,8.90060501296456,90,1601.02
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01062,0.61,10.99,124,2.18364891518738,9.68145956607495,76,1599.1
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01084,0.548,8.66,163,2.00968885047537,8.90060501296456,89,1597.78
"{LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01012,0.607,10.11,120,1.82762773722628,11.9306569343066,73,1588.26
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01073,0.616,9.8,122,2.06529155787641,10.2254134029591,75,1587.09
"{CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01658,0.73,16.04,112,1.21432692307692,15.9435096153846,82,1582.93
"{CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01062,0.467,14.65,221,1.12058319039451,13.6620926243568,103,1580.05
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01166,0.617,13.56,132,1.21432692307692,15.9435096153846,81,1576.81
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01056,0.659,11.63,100,2.04046376811594,11.6772946859903,66,1570.21
"{LUNCH BAG  BLACK SKULL.,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01045,0.543,8.57,161,2.00968885047537,8.90060501296456,87,1563.77
"{LUNCH BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01259,0.584,14.77,164,1.20416897506925,13.5470914127424,96,1562.39
"{CHARLOTTE BAG PINK POLKADOT,STRAWBERRY CHARLOTTE BAG} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01439,0.694,15.24,116,1.21432692307692,15.9435096153846,81,1558.61
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG SUKI DESIGN} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01089,0.596,13.09,135,1.21432692307692,15.9435096153846,80,1557.76
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.0104,0.852,7.51,33,2.49391702846117,22.1968162083936,28,1556.42
"{LUNCH BAG WOODLAND,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01007,0.657,13.66,96,1.20502844141069,20.4732650739477,63,1556.04
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01155,0.622,10.44,128,2.03613406795225,9.59504132231405,80,1555.44
"{SET OF 12 MINI LOAF BAKING CASES} => {SET OF 12 FAIRY CAKE BAKING CASES}","SET OF 12 FAIRY CAKE BAKING CASES",0.01675,0.689,22.9,138,1.06689090909091,15.3254545454545,95,1554.65
"{JUMBO BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01018,0.576,9.66,137,2.03613406795225,9.59504132231405,79,1541.69
"{JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01155,0.746,11.6,72,2.68828790459966,10.6746166950596,54,1541.34
"{STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01007,0.453,14.2,222,1.12058319039451,13.6620926243568,101,1539.62
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01067,0.627,9.97,116,2.06529155787641,10.2254134029591,73,1535.99
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01182,0.603,9.53,142,2.00968885047537,8.90060501296456,86,1531.63
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01089,0.636,10.11,114,2.06529155787641,10.2254134029591,73,1531.17
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01155,0.655,9.33,111,2.16708495713172,9.69134840218238,73,1526.95
"{LUNCH BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01067,0.609,8.76,125,2.10808025177026,9.51376868607396,76,1526.75
"{JUMBO BAG VINTAGE LEAF,LUNCH BAG VINTAGE DOILY} => {JUMBO BAG VINTAGE DOILY}","JUMBO BAG VINTAGE DOILY",0.01346,0.834,12.39,49,2.2780162601626,16.3845528455285,41,1525.29
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01062,0.626,8.91,116,2.16708495713172,9.69134840218238,73,1525.08
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01029,0.616,9.8,117,2.06529155787641,10.2254134029591,72,1522.05
"{STRAWBERRY SHOPPER BAG} => {RED RETROSPOT SHOPPER BAG}","RED RETROSPOT SHOPPER BAG",0.01116,0.495,15.74,208,1.78113043478261,8.28521739130435,103,1519.39
"{RED RETROSPOT SHOPPER BAG} => {STRAWBERRY SHOPPER BAG}","STRAWBERRY SHOPPER BAG",0.01116,0.355,15.74,371,1.67303398058252,6.88349514563107,132,1516.76
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01018,0.853,7.52,32,2.49391702846117,22.1968162083936,27,1511.03
"{LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01116,0.689,12.17,92,2.04046376811594,11.6772946859903,63,1510.35
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01089,0.622,8.94,121,2.10808025177026,9.51376868607396,75,1509.44
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01078,0.635,9.05,113,2.16708495713172,9.69134840218238,72,1507
"{CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01483,0.653,16.08,144,1.22587601078167,13.0619946091644,94,1505.68
"{LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.0104,0.623,8.87,115,2.16708495713172,9.69134840218238,72,1504.69
"{CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01341,0.752,15.62,81,1.20502844141069,20.4732650739477,61,1502.75
"{LUNCH BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01313,0.609,15,154,1.22587601078167,13.0619946091644,94,1501.74
"{CHARLOTTE BAG PINK POLKADOT,CHARLOTTE BAG SUKI DESIGN} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01483,0.661,16.73,139,1.20416897506925,13.5470914127424,92,1498.82
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01182,0.655,9.41,114,2.10808025177026,9.51376868607396,75,1497.57
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01012,0.597,8.58,125,2.10808025177026,9.51376868607396,75,1496.66
"{LUNCH BAG  BLACK SKULL.,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01084,0.695,14.44,87,1.20502844141069,20.4732650739477,60,1491.72
"{CHRISTMAS CRAFT WHITE FAIRY} => {CHRISTMAS CRAFT TREE TOP ANGEL}","CHRISTMAS CRAFT TREE TOP ANGEL",0.01095,0.531,21.21,177,2.60984682713348,6.07439824945295,94,1490
"{SET OF 12 MINI LOAF BAKING CASES} => {SET OF 6 SNACK LOAF BAKING CASES}","SET OF 6 SNACK LOAF BAKING CASES",0.01286,0.529,27.32,209,1.09271186440678,12.3276836158192,111,1489.32
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL.} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01056,0.633,9.01,112,2.16708495713172,9.69134840218238,71,1488.96
"{STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01439,0.648,15.95,143,1.22587601078167,13.0619946091644,93,1483.77
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01259,0.678,9.75,109,2.10808025177026,9.51376868607396,74,1482.16
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01209,0.668,9.6,110,2.10808025177026,9.51376868607396,73,1473.7
"{JUMBO BAG PEARS,JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01007,0.793,14.85,48,2.57344262295082,15.0389344262295,38,1473.15
"{ALARM CLOCK BAKELIKE CHOCOLATE,ALARM CLOCK BAKELIKE RED} => {ALARM CLOCK BAKELIKE GREEN}","ALARM CLOCK BAKELIKE GREEN",0.01231,0.771,14.44,67,4.54470769230769,6.27384615384615,52,1472.89
"{LUNCH BAG  BLACK SKULL.,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01067,0.694,14.43,86,1.20502844141069,20.4732650739477,60,1472.46
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01034,0.705,8.24,79,2.13269181585678,12.3925831202046,56,1471.99
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01073,0.643,9.15,109,2.16708495713172,9.69134840218238,70,1471.97
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01023,0.67,11.83,92,2.04046376811594,11.6772946859903,62,1468.7
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01067,0.641,9.14,109,2.16708495713172,9.69134840218238,70,1467.39
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG APPLE DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01122,0.672,11.21,100,1.82762773722628,11.9306569343066,67,1465.28
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG RED RETROSPOT} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01248,0.706,11.77,95,1.82762773722628,11.9306569343066,67,1462.45
"{LUNCH BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01084,0.619,13.59,122,1.21432692307692,15.9435096153846,76,1462.08
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01001,0.602,8.65,121,2.10808025177026,9.51376868607396,73,1460.9
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01084,0.623,10.45,120,2.03613406795225,9.59504132231405,75,1460.57
"{SMALL HEART MEASURING SPOONS} => {LARGE HEART MEASURING SPOONS}","LARGE HEART MEASURING SPOONS",0.01193,0.462,22.63,254,2.3658981233244,5.25469168900804,117,1458.88
"{CHARLOTTE BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01007,0.679,14.11,87,1.20502844141069,20.4732650739477,59,1457.38
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01062,0.616,10.33,121,2.03613406795225,9.59504132231405,75,1456.19
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01182,0.679,9.67,102,2.16708495713172,9.69134840218238,69,1454.55
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG DOLLY GIRL DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01067,0.646,9.2,107,2.16708495713172,9.69134840218238,69,1451.7
"{REGENCY TEA PLATE ROSES,ROSES REGENCY TEACUP AND SAUCER} => {GREEN REGENCY TEACUP AND SAUCER}","GREEN REGENCY TEACUP AND SAUCER",0.01111,0.738,13.32,72,3.84362290227048,7.106614017769,53,1451.42
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01281,0.654,10.32,124,2.00968885047537,8.90060501296456,81,1450.6
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01127,0.873,7.69,30,2.49391702846117,22.1968162083936,26,1449.8
"{SKULL SHOULDER BAG} => {SUKI  SHOULDER BAG}","SUKI  SHOULDER BAG",0.01396,0.622,21.44,155,2.33820754716981,6.4,96,1442.73
"{CHARLOTTE BAG SUKI DESIGN,JUMBO BAG RED RETROSPOT} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.01155,0.651,11.53,113,1.13962209302326,17.1744186046512,74,1439.8
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG SUKI DESIGN} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.01231,0.674,11.93,109,1.13962209302326,17.1744186046512,73,1437.9
"{CHARLOTTE BAG APPLES DESIGN,RED RETROSPOT CHARLOTTE BAG} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01182,0.657,14.42,113,1.21432692307692,15.9435096153846,74,1437.35
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG ALPHABET DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01089,0.657,9.35,104,2.16708495713172,9.69134840218238,68,1435.02
"{CHARLOTTE BAG PINK POLKADOT,WOODLAND CHARLOTTE BAG} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01439,0.666,16.85,132,1.20416897506925,13.5470914127424,88,1434.11
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01029,0.639,11.52,106,2.18364891518738,9.68145956607495,68,1431.96
"{CHARLOTTE BAG APPLES DESIGN,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01149,0.724,15.05,80,1.20502844141069,20.4732650739477,58,1428.94
"{JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.01007,0.724,22.28,70,2.43333333333333,11.5488215488215,51,1424.22
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01155,0.622,9.83,128,2.00968885047537,8.90060501296456,80,1424.13
"{LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01056,0.633,9.1,112,2.10808025177026,9.51376868607396,71,1421.88
"{LUNCH BAG CARS BLUE,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01056,0.633,9.1,112,2.10808025177026,9.51376868607396,71,1421.88
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01105,0.65,9.34,109,2.10808025177026,9.51376868607396,71,1420.95
"{JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01073,0.772,11.91,58,2.7507347972973,11.4966216216216,45,1416
